track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,time_signature,duration_min,labels
2JpUkUR0OsOlUUfm6iS8ic,0.551,0.598,1,-6.79,1,0.27,0.15,0.0,0.299,0.612,78.756,4,3.84355,1
0FbSpY8RPxTRxi1Fpj9Dz9,0.938,0.549,1,-8.368,1,0.098,0.000831,0.000243,0.082,0.412,144.005,4,2.6673,1
4hXDobvUaXyDFLnmecoY0z,0.885,0.543,2,-6.338,1,0.2,0.0311,0.0,0.154,0.43,99.026,4,3.2665333333333333,1
2GlhJyZRWP3MnSXOvnovIa,0.799,0.878,1,-2.282,1,0.219,0.0775,0.0,0.51,0.594,95.0,4,4.00355,1
4ak7xjvBeBOcJGWFDX9w5n,0.706,0.679,9,-5.614,1,0.0324,0.139,6.98e-05,0.465,0.657,140.081,4,2.6451166666666666,1
43TP6JCWXgkc2D7Xjz5hBr,0.896,0.834,9,-4.682,0,0.238,0.215,3.92e-06,0.184,0.776,149.968,4,4.693116666666667,1
1NHlyKgtR4roNylOhidKSv,0.888,0.74,8,-5.363,1,0.238,0.00586,0.0,0.218,0.664,100.003,4,2.928516666666667,1
0Se1ajfYEa51gkPKV5UgLV,0.62,0.807,1,-5.526,0,0.032,0.00496,0.00243,0.162,0.529,75.979,4,3.255333333333333,2
3wAbP40X5P9EVWkwmszInb,0.878,0.933,1,-3.093,0,0.277,0.126,0.0,0.531,0.601,154.006,4,2.8831166666666665,2
0aJ2hFC6e9Z00Lx9RIRNcT,0.884,0.541,11,-5.608,1,0.221,0.0831,0.0,0.118,0.274,105.009,4,3.248933333333333,1
3YEbLhXRDPTtctnb3ddg8g,0.799,0.699,2,-7.694,1,0.204,0.00867,0.0,0.132,0.627,142.979,4,3.58085,1
6Dq8FZrvx9S28iyaKSwn9x,0.614,0.685,10,-3.684,1,0.147,0.0133,0.0,0.313,0.61,94.9,4,4.2517,1
5VANqRRzSEkEuAi4oO9yag,0.207,0.863,0,-5.379,1,0.102,0.00498,1.95e-06,0.382,0.47,75.48,4,4.062216666666667,2
4jgyACD7IpzYzTtbUr7NAT,0.587,0.901,11,-3.759,1,0.037,0.00368,0.0,0.379,0.8,146.041,4,3.6,2
6AgtIN7FyBd4zJhZI7mrsz,0.499,0.736,6,-4.68,1,0.0323,0.00168,1.68e-06,0.162,0.227,131.909,4,3.264883333333333,1
1fnULsZuORnAgCFFbM8nTZ,0.486,0.94,7,-4.237,0,0.0605,0.00919,0.0,0.0777,0.42,79.727,4,3.42755,2
28oPZqIeMSGCA9Kwc75j78,0.374,0.815,9,-4.132,0,0.0293,0.0087,0.0,0.124,0.385,92.906,4,3.9022166666666656,0
5Z5k7MQotAckv0S3ZA9dXa,0.505,0.828,5,-5.294,0,0.0419,0.0321,0.0,0.138,0.31,130.565,4,3.288883333333333,2
2mYMAJGoauv6LYCpzIOGBi,0.551,0.904,1,-3.107,1,0.0452,0.00102,5.63e-05,0.138,0.756,128.976,4,3.4271166666666666,2
6JGsVW1nxNaoUAGcOKFZGS,0.314,0.838,11,-3.971,1,0.0354,0.00327,0.0,0.38,0.466,171.716,4,3.9631166666666666,2
0B1Iqqq8wVoXM5R5glHQES,0.381,0.905,5,-5.05,0,0.0676,0.000107,0.43,0.211,0.396,142.545,4,3.632,2
7axVaL2WO7cC3fXxtd9Zlj,0.703,0.918,11,-3.476,0,0.0743,0.00856,0.176,0.117,0.455,98.388,4,4.755116666666667,2
1ECcwLhP63lbKSNKuswrNL,0.476,0.954,4,-5.648,1,0.0514,0.05,0.153,0.224,0.416,106.29,4,4.04155,2
7yniOnkRyjMmFXleGkG1ON,0.323,0.979,10,-2.82,1,0.128,0.0016,0.00192,0.349,0.294,178.126,4,3.893116666666667,2
3KAS4vmuvRGP2BUQcxmu5i,0.73,0.907,2,-4.478,1,0.0727,0.000111,0.00816,0.266,0.573,116.016,4,2.717783333333333,2
5uywMR3hTeVPoWaFDSliJb,0.559,0.876,4,-6.479,0,0.0495,0.0474,0.0,0.0734,0.4,95.07,4,3.5031166666666667,2
5vBuxtwitUimHR2gBOnJYR,0.433,0.879,6,-5.395,1,0.067,0.0168,0.0,0.0688,0.536,79.982,4,3.408,2
4tPiirllSFpbeXRzOHUOai,0.455,0.962,7,-3.92,1,0.0789,1.33e-05,0.000128,0.123,0.571,76.493,4,3.22155,2
01T0Kq5YOIRF9BQRXJsyfe,0.56,0.928,6,-4.594,1,0.0559,0.00144,0.00295,0.318,0.615,115.204,4,3.63155,2
5sSiF7LQQJrfYTAnn22D24,0.38,0.956,1,-2.44,1,0.0796,0.0053,0.0,0.116,0.632,83.622,4,3.90635,2
1OBMSzh2ocRqK2gUFaMBSM,0.652,0.871,5,-3.136,0,0.034,0.000535,1.23e-05,0.357,0.938,128.822,4,3.5926666666666667,2
1gtHjIoQIU5XIcRGjn7DfH,0.599,0.977,1,-3.061,0,0.133,0.0257,0.0,0.0866,0.568,97.985,4,3.3786666666666667,1
1rxQi3iI4AKbWm04MV1UOr,0.529,0.98,2,-2.918,1,0.0572,0.0555,0.0,0.0697,0.705,105.0,4,3.477116666666667,2
7eNCd5hipdcUscAHTguegq,0.464,0.963,0,-3.568,0,0.0484,0.00161,0.0,0.196,0.528,160.071,4,3.833783333333333,2
1ylzYcU6FGnuBqqdqqH7QL,0.468,0.826,6,-3.701,0,0.0295,0.000858,5.01e-06,0.104,0.359,102.817,4,4.00555,0
5mT8aQv538JCa51xF7K5RX,0.353,0.705,0,-4.776,1,0.0362,0.00132,1.34e-06,0.115,0.447,81.527,4,5.056666666666667,0
4I3UW5JYREwCdFoAp0EumB,0.498,0.841,0,-5.943,1,0.0341,0.000752,0.00951,0.115,0.305,110.055,4,6.46845,0
1CbG6oKKrYEw3W1DnddDFv,0.501,0.654,4,-5.204,0,0.038,0.0299,1.32e-05,0.172,0.304,97.972,4,4.777783333333334,0
6S50xSUj3HNQ7DeV8FRmD9,0.408,0.84,7,-3.457,1,0.0395,0.011,0.526,0.321,0.25,131.557,4,4.517116666666666,2
5eJBLSElrA5kBn4Xvkr5RL,0.558,0.776,2,-5.858,0,0.0454,3.9e-05,0.169,0.176,0.619,125.022,4,3.038133333333333,2
1fFNSZQFnnPMLzGYZfs0jk,0.81,0.928,7,-5.319,1,0.0491,0.155,1.47e-06,0.0598,0.973,142.405,4,3.89445,1
0b0n8tVTaD1QrU5hK4YZHW,0.789,0.638,6,-7.731,1,0.128,0.159,0.544,0.303,0.283,116.602,4,2.8461833333333333,1
1TlJuD7pVQnzBtcUNoumP8,0.887,0.579,5,-5.262,0,0.143,0.0208,0.0,0.0799,0.526,95.005,4,2.1,1
6kRxT8sggyNJ6mYoSKTwCh,0.757,0.814,6,-6.873,1,0.179,0.0304,0.257,0.131,0.741,118.078,4,2.2512333333333334,1
5MLlfYP9uZUGqsaPtUAVQe,0.878,0.917,1,-5.432,0,0.247,0.032,0.0,0.121,0.803,74.997,4,1.6176166666666667,1
6AbPoUOuQ0T6m1QPMLhocK,0.757,0.967,11,-7.759,0,0.168,0.0013,0.105,0.173,0.155,149.968,4,2.1333333333333333,2
4VwZ9jqqM8rl5SqjdxHVka,0.754,0.677,10,-9.005,0,0.224,0.119,0.0,0.261,0.756,101.91,4,2.423,1
6BgIRM4cFnHEUAIGlqFDEA,0.845,0.73,10,-6.86,0,0.0568,0.337,5e-05,0.132,0.35,99.983,4,1.77925,1
5po4XqNwlBnXXAYLtRcvpT,0.835,0.847,8,-6.568,1,0.148,0.221,0.000233,0.113,0.661,160.041,4,2.175,1
3dUXPkCP34x762v8cOJTRt,0.765,0.75,10,-7.375,1,0.198,0.232,0.0,0.233,0.568,128.031,4,2.01635,1
5T3Zp5M8wLSZWljc6ia94X,0.812,0.657,2,-5.677,1,0.0345,0.000617,0.0252,0.336,0.671,140.066,4,2.11525,2
6r3Eb6vNIRsYSBIre0RRoq,0.641,0.827,1,0.876,1,0.227,0.00372,0.0,0.301,0.359,165.903,4,2.3270833333333334,1
09riz9pAPJyYYDVynE5xxY,0.83,0.698,5,-6.517,0,0.077,0.224,1.02e-06,0.191,0.595,132.99,4,2.9246,1
7KKz4Mwcppno0RmyxwEWZa,0.721,0.95,6,-3.198,0,0.0531,0.00575,0.0698,0.11,0.0674,135.028,4,2.8778166666666665,2
00UDmkyejOcUApEqpiB90i,0.874,0.633,5,-8.214,1,0.0453,0.0398,0.000106,0.0927,0.602,123.994,4,2.387016666666667,1
2HkzY7FmIS9SW0UHyNVWlG,0.881,0.632,1,-6.646,0,0.0698,0.0532,6.79e-06,0.158,0.334,121.924,4,3.124233333333333,1
7zOIzXpbnCcx6iZfvOjGCQ,0.674,0.403,0,-8.076,0,0.0749,0.215,0.0231,0.402,0.106,119.922,4,1.73685,0
13YhC0cjI1F0oQGG5VUWHJ,0.77,0.936,1,-1.441,0,0.28,0.015,0.0,0.431,0.587,118.059,4,2.4541,1
6DJgQkIMVL86HHxQk5yKPx,0.741,0.472,9,-5.617,0,0.119,0.272,2.96e-05,0.107,0.194,77.954,4,1.7966166666666668,1
3qjfuakmtd99Ii3VJNKbzy,0.656,0.716,4,-7.946,0,0.0664,0.132,0.000213,0.391,0.268,119.976,4,5.598333333333334,1
6DiPkm7C3LD9XsJWTGPFgv,0.449,0.95,7,-4.978,1,0.225,0.0115,3.66e-05,0.514,0.339,144.469,4,5.894,2
6DyywdbmTzlmXBzG9ym7Rt,0.385,0.673,2,-8.182,1,0.0329,0.000183,0.149,0.0721,0.187,149.271,4,5.114216666666667,0
5FdEl2UUaCaN2cC70TbLbx,0.32,0.943,6,-5.789,0,0.126,0.00497,0.192,0.0984,0.49,166.524,4,2.97155,2
7zAt4tdL44D3VuzsvM0N8n,0.487,0.949,2,-4.217,0,0.0798,0.000429,2.91e-05,0.231,0.406,110.02,4,5.873783333333333,2
5uGsG0LfotfWDq6hql4h53,0.778,0.613,10,-9.897,0,0.0488,0.17,2.56e-06,0.102,0.853,120.005,4,4.710883333333333,1
2PpNgmrS9mAyrkRAwn6YPq,0.512,0.947,9,-5.659,0,0.0401,0.000692,0.114,0.0283,0.612,117.461,4,4.282216666666667,2
0AdjJ2SaOeb5bPJ67nDbsW,0.524,0.586,9,-5.431,1,0.0262,0.356,0.0,0.121,0.285,101.214,4,4.238216666666666,0
1N0j6Gw5lmfI7kipAgYcma,0.394,0.8,4,-4.17,0,0.0413,0.0266,0.0,0.184,0.525,162.053,4,3.0902166666666666,2
349ROTdCkkzFlT83eJnQLK,0.472,0.671,6,-6.18,1,0.0338,0.0409,0.0,0.0997,0.403,141.986,4,3.8611166666666654,1
7pTcdBKVWAZDbhTLcNOm4b,0.446,0.741,8,-5.874,1,0.0396,0.00829,0.0,0.158,0.636,152.131,4,3.528,2
2NNNgusMpCLNlPDa02B4WC,0.431,0.747,6,-5.31,1,0.0363,0.00837,0.0,0.0803,0.732,175.971,4,3.083333333333333,1
65ihXYIHnjJQiJRZIXmE9l,0.516,0.821,0,-5.899,0,0.0524,0.00393,1.48e-06,0.0968,0.537,92.977,4,3.32845,2
2nfKBbywcgCC1yCVIShdu6,0.502,0.74,5,-4.553,1,0.0461,0.336,0.000395,0.251,0.74,165.907,4,3.2988833333333334,2
4vja6WDnpP5RXZwvydhiUJ,0.659,0.904,9,-3.81,1,0.0675,0.105,0.0,0.276,0.666,122.936,4,3.588,2
4QoZGQ8woaho94v629kVl1,0.64,0.822,9,-4.954,1,0.041,0.42,0.000435,0.144,0.395,141.054,4,3.32955,0
04ccQGJ1i8gL7JoeCPiJbv,0.499,0.708,7,-7.029,1,0.0301,0.00626,1.15e-05,0.0423,0.617,158.785,4,3.38445,1
3ggmtswnS5czhEAGDsm6D8,0.654,0.901,1,-6.401,1,0.0477,0.00446,4.68e-06,0.057,0.73,138.879,4,3.54045,2
4BbwjVS27IuC7bvN7qzAvS,0.593,0.457,6,-8.74,1,0.0286,0.142,0.00221,0.0553,0.366,143.773,4,3.9471166666666666,0
20WJpmXfRbqeuY2TH5xYna,0.485,0.894,6,-4.176,1,0.0383,0.000492,0.0,0.0875,0.673,75.028,4,2.9698333333333333,2
7iM44xYu5DpsosNxVF32C9,0.577,0.731,10,-6.117,1,0.0384,0.434,5.23e-06,0.108,0.57,92.569,4,3.183116666666667,1
4vLRCGOBz4zIS8nEHk5v9j,0.837,0.583,3,-7.231,0,0.0367,0.00784,0.0,0.0637,0.965,106.961,4,3.2571166666666667,1
38qDc4DgEnnkr9UaRI5owP,0.523,0.382,8,-8.386,1,0.0274,0.133,0.0,0.11,0.274,77.925,4,4.25645,0
4AyfPPuhqgQP6vhpjnkAIm,0.465,0.873,5,-4.22,1,0.0432,0.127,1.33e-05,0.236,0.676,160.083,4,3.064216666666667,2
0bvEKvSwtUFIz3cTo0Otjg,0.472,0.903,6,-4.678,0,0.0471,0.118,1.91e-06,0.13,0.313,79.964,4,3.475116666666666,2
4heBMHhK2sGEINmK2v5mJW,0.462,0.823,9,-5.627,1,0.0382,0.0312,1.14e-05,0.0828,0.42,147.913,4,3.842883333333333,2
0pqXmjMhNVD9oq00BpB2tm,0.492,0.888,5,-4.112,1,0.0672,0.0244,2.54e-06,0.412,0.671,141.049,4,3.54555,2
2iQNTD3soB2hrXng9flo7V,0.466,0.855,5,-5.225,0,0.043,0.0108,0.00026,0.229,0.514,143.763,4,6.155333333333333,2
1G2TUxQCyUieOl4maQErch,0.449,0.792,3,-5.24,1,0.0276,0.00248,1.08e-05,0.382,0.592,80.033,4,3.4402166666666667,0
1sT1TK3UxCpSFfa75DlSVE,0.619,0.446,2,-13.645,1,0.0321,0.146,0.0,0.212,0.622,100.026,4,4.18045,1
1UCVBKhJeeAA1nJ6PCkelC,0.673,0.454,4,-12.814,0,0.031,0.112,0.0,0.11,0.375,98.962,4,3.711116666666667,1
0Z8U82dP77AcJZvd696LiN,0.577,0.559,7,-13.022,1,0.0584,0.0791,0.0,0.0843,0.5,165.952,4,3.2186666666666666,1
2ncMlnrDwSfnYnV5ixxuib,0.52,0.842,5,-4.433,0,0.033,0.0793,0.0,0.107,0.367,137.964,4,3.5033333333333334,1
4FHMYgQiGlji1CcYCCHzOT,0.412,0.964,4,-3.744,0,0.0503,0.0523,0.00106,0.392,0.462,162.011,4,3.505116666666667,2
5Z2gIlGW3YwlOuxHUvDCSH,0.5,0.928,9,-3.886,0,0.0412,0.000553,1.53e-05,0.0849,0.767,135.058,4,3.1006666666666667,2
3UJvgGaBEJcDqz61mbvqAp,0.52,0.776,6,-4.787,1,0.0339,0.0293,0.0,0.106,0.502,144.992,4,3.630883333333333,1
4VYLBtOHx9WYSFXHYnzVbN,0.562,0.772,10,-4.068,1,0.0362,0.0932,0.0,0.0873,0.77,148.126,4,3.237116666666666,1
2HiXyVv2tfjIGJh02brVDY,0.663,0.884,8,-4.562,1,0.0297,0.00245,2.05e-06,0.0977,0.919,117.004,4,3.906,1
3AF6fQUuWNKTk4nM87aHrW,0.588,0.904,2,-4.121,1,0.047,0.00364,4.04e-06,0.0627,0.551,108.018,4,3.30955,2
7mqltiof519WEup2CsauF3,0.59,0.933,11,-3.511,1,0.0767,0.0139,0.0,0.335,0.644,119.996,4,3.29955,2
1LcRCeWlR0PMYWqKP71hyz,0.456,0.96,11,-2.777,0,0.0954,0.0149,0.0,0.337,0.508,153.947,4,2.86445,2
1XlQxeWceOaAtmOKxM6YgZ,0.718,0.775,0,-5.18,1,0.0387,0.0063,0.154,0.0815,0.883,116.994,4,3.384883333333333,1
7d4i7rPP7koRtUx4qpu1aR,0.465,0.898,9,-5.324,1,0.0412,0.045,0.00011,0.368,0.698,169.899,4,3.47445,2
1T8X4qMLxKPtEXuUQR8InA,0.519,0.97,11,-4.469,1,0.0422,0.00031,0.0,0.104,0.774,151.984,4,3.171533333333333,2
6kRCldKl0eGRLa5Egfi9m8,0.44,0.751,7,-6.209,1,0.0314,0.00169,0.0,0.175,0.569,75.978,4,3.374883333333333,2
5XcZRgJv3zMhTqCyESjQrF,0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,4,4.501333333333333,2
3WW3g2scq0m7ZY5JCxrdWw,0.633,0.732,8,-6.785,1,0.0707,0.186,1.37e-05,0.13,0.273,126.567,4,4.0251166666666665,1
4xrlTtOEd3OHvQT8eu5JYY,0.671,0.638,7,-8.171,1,0.0251,0.0027,0.000695,0.161,0.619,107.088,4,5.87295,0
0kly0FygSDXVbvbXxsZ31S,0.659,0.714,7,-9.811,1,0.0321,0.398,1.15e-05,0.174,0.871,125.152,4,4.136666666666667,1
2SEGYVnWImKLUOkU3Qa8sX,0.375,0.383,9,-10.941,1,0.0277,0.268,1.28e-06,0.0877,0.143,130.26,4,5.270316666666667,0
08kvJTpcthAvvvW0BAcGHN,0.534,0.457,4,-8.66,0,0.0266,0.259,0.0004,0.203,0.271,140.798,4,3.898216666666667,0
0sNKiz82ATCvT3f3XVVUUj,0.766,0.882,5,-4.478,1,0.0719,0.0674,2.3e-06,0.281,0.544,107.932,4,2.87445,1
5JGdpqo9wrRtOZtui5GShI,0.4,0.563,8,-10.233,1,0.0307,0.17,0.0,0.133,0.442,138.006,4,4.09555,0
6TWYdlmZVmZYcJlQ82ff1K,0.608,0.836,2,-9.867,1,0.0467,0.28,0.0,0.179,0.589,119.033,4,4.641333333333334,1
7cm9QkrwSWH0scegcO8XZ2,0.538,0.604,2,-10.936,0,0.0262,0.557,0.0,0.162,0.373,102.839,4,3.719333333333333,0
23TxRN09aR1RB0G0tFoT0b,0.514,0.836,5,-3.663,1,0.0381,0.112,0.0,0.0878,0.501,143.888,4,4.3853333333333335,2
4vmh7eU8avZN1xnVcj5ewl,0.615,0.858,9,-7.195,1,0.0379,0.552,4.14e-06,0.208,0.848,116.526,4,4.314883333333333,1
6OSyCAmXT4Gkd3OQ2aPOaF,0.462,0.628,7,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,4,5.796,0
4qz8PpznLcX5AtoUusIiAh,0.657,0.828,1,-9.344,1,0.0283,0.0892,0.0,0.0575,0.908,123.799,4,4.71445,1
5t5rCnsgRBtcKqTB7SbD1Q,0.273,0.537,2,-9.612,1,0.0306,0.0241,0.0,0.0922,0.232,81.814,4,4.788666666666667,0
0j3QN4uiMdf8gI12JATZ9B,0.742,0.322,2,-12.873,1,0.0375,0.217,2.67e-06,0.0731,0.814,93.152,4,4.6051166666666665,1
1BZMMt9H0TheQGWQy44KmO,0.649,0.313,8,-16.631,1,0.0339,0.0503,0.0017,0.0864,0.708,115.493,4,3.27,1
3Ug96zKa29P3vICEEcYajZ,0.746,0.703,0,-7.853,1,0.0291,0.0014,0.00414,0.066,0.733,111.569,4,4.286,1
4AjKVyNUMdUveKK5OH1OJD,0.717,0.406,0,-13.954,0,0.0305,0.587,0.103,0.0869,0.703,123.213,4,3.403783333333333,0
6z3JD6IqVvu6TUBtCfQPbe,0.609,0.912,9,-3.324,1,0.0338,0.0734,3.1e-06,0.159,0.564,118.035,4,4.12445,1
2Z81PDDYNMTxZKiU2XIuFx,0.588,0.641,5,-12.205,1,0.0312,0.0841,0.000663,0.303,0.548,119.374,4,5.632216666666666,0
1grnSNpTAe14gjtqfArZan,0.589,0.768,9,-11.493,1,0.0417,0.104,0.0,0.0897,0.694,109.127,4,3.61155,1
0iVxgd7ppCu5sFGGMAWjz4,0.52,0.86,9,-7.032,1,0.0287,0.000271,0.207,0.104,0.603,129.408,4,4.7,0
2cFl7utlqyZjCXN1G5nRvA,0.704,0.544,4,-11.402,0,0.026,0.0873,1.66e-05,0.041,0.628,120.717,4,4.492883333333333,1
0ttHpMs250dpFkCYAnuhnE,0.615,0.657,7,-6.873,1,0.029,0.000372,0.0204,0.132,0.792,109.95,4,3.0848833333333334,2
53gICBFEg4uf1XVuWJOyKv,0.605,0.737,9,-9.054,0,0.0407,0.0846,0.0,0.179,0.372,113.456,4,3.987783333333333,1
5MHAPsmn3q5VMhVJLzuHz1,0.685,0.748,0,-10.551,1,0.0272,0.106,0.000153,0.1,0.94,118.323,4,3.564,1
5gpJr7OLgZWVYAyKWj0GuH,0.551,0.969,6,-2.41,1,0.0373,0.0727,7.55e-05,0.0991,0.431,136.507,4,3.8566666666666665,2
58MDm6l6mI4hGaRqNezOnu,0.637,0.759,2,-7.328,1,0.0269,0.102,0.0,0.304,0.584,99.52,4,3.4122166666666667,1
0XVikcHfkoBvJ5ZU8xQBWn,0.736,0.864,8,-6.567,1,0.0397,0.0179,1.62e-05,0.345,0.763,108.828,4,3.2426666666666666,1
56r15mfaTXZoGEYBe2FHur,0.65,0.821,11,-8.997,1,0.0301,0.000449,0.587,0.119,0.96,119.073,4,3.683333333333333,1
2GrXeR0yhjkyXTp0alMF2u,0.667,0.664,0,-8.061,1,0.0272,0.285,1.57e-05,0.402,0.82,116.325,4,4.210666666666667,1
2sNc1BGA2hqnGLHLNfRHQO,0.349,0.672,6,-8.193,0,0.0366,0.00184,3.71e-05,0.245,0.236,77.375,4,3.964883333333333,0
452fSzvkB2A8FHVI4JKK2S,0.564,0.888,0,-3.389,1,0.0329,0.169,0.000101,0.182,0.461,112.234,4,5.847783333333333,1
6I1rRTrHoY0VDJPi64OYH5,0.7,0.789,7,-9.591,1,0.033,0.612,2.72e-05,0.445,0.819,120.804,4,3.5764,1
2NNiZ5qwYIKAwjbHJsxtAO,0.693,0.938,7,-4.854,1,0.0296,0.105,0.00016,0.0685,0.912,108.986,4,2.867783333333333,1
5AoBNJQDXXEnIJGjJjZu3y,0.717,0.642,1,-10.727,1,0.0287,0.0194,0.000249,0.043,0.732,105.894,4,5.457116666666667,1
1EZhWJQFf85g6d055Gji8c,0.818,0.849,7,-4.185,1,0.0905,0.164,4.36e-05,0.165,0.638,100.503,4,3.9062166666666656,1
0Mx4pB4WcLA6rjnQ7xPAh3,0.611,0.94,8,-5.211,1,0.0934,0.171,0.000116,0.213,0.616,128.354,4,4.102216666666667,1
4QhFrBkJ3Rqx66Xs8xwH8o,0.435,0.811,2,-5.594,1,0.0357,0.00047,0.0,0.163,0.174,152.041,4,3.288883333333333,2
3ZbKXr94aIWo5Zzflzvi2S,0.581,0.888,2,-4.74,1,0.0361,0.00244,0.0,0.207,0.733,134.065,4,3.444,2
5xYI4ZcyAHq3ruRnFazHnN,0.559,0.815,4,-4.671,1,0.0316,0.00713,0.0,0.139,0.622,134.052,4,3.37045,1
66Mg2JN9fJGEsl4ne4nTf3,0.437,0.688,1,-5.947,1,0.0328,0.0327,0.0,0.109,0.365,82.822,4,3.276883333333333,0
0YfRAYTNTNszGg8VARrSIH,0.611,0.846,7,-3.548,1,0.0374,0.178,0.0,0.12,0.544,129.961,4,2.5542166666666666,1
0H9Q7Vzu8nYRDBZYKbtU8d,0.476,0.92,10,-3.223,1,0.0329,0.00485,1.15e-05,0.355,0.694,142.952,4,3.227333333333333,2
4W38RXuQNuoTSwVsQA1OGC,0.589,0.704,4,-4.772,1,0.0303,0.151,0.0,0.067,0.437,84.956,4,3.104216666666667,1
24OqdtijU1mbtv1qINaLi7,0.689,0.545,0,-4.304,1,0.0383,0.133,0.0,0.284,0.732,170.01,4,3.244883333333333,1
3fHgqkRp331r3W0WtUGBGr,0.502,0.575,10,-5.585,1,0.0268,0.384,0.0,0.233,0.246,147.893,4,3.663783333333333,0
5ukbCSlWXCWimfHlajkhhn,0.534,0.755,2,-5.005,1,0.0359,0.0706,0.0,0.0866,0.466,144.014,4,3.322,1
1uaORxvjlpGSLouYxVd1RF,0.509,0.963,3,-4.358,1,0.0398,0.0255,0.0,0.127,0.932,159.984,4,3.665333333333333,2
1UYfAU2bwgjaM5rIIPQleC,0.627,0.678,2,-4.691,1,0.0294,0.185,0.0,0.374,0.724,100.032,4,2.68065,1
0OPcMpjhDyILRccj05f6S6,0.58,0.894,2,-3.698,1,0.0633,0.0595,0.0,0.237,0.454,120.063,4,3.6453166666666665,2
4GyD3o5hWoyCuYpdlzZlRL,0.593,0.552,1,-5.838,1,0.028,0.18,1.71e-05,0.11,0.39,115.0,4,4.23635,1
7szRiHu6r91o2Po9GTPN4c,0.702,0.711,6,-6.697,0,0.0248,0.568,0.0,0.104,0.498,99.988,4,3.698,1
0sKEilrw1GrBlG6qsTCrP4,0.532,0.584,8,-5.254,1,0.0248,0.723,0.0,0.101,0.367,88.003,4,3.178,0
7ptJYMKI7Y1iWdqEZtBMGE,0.612,0.934,9,-5.124,0,0.0663,0.049,0.0,0.103,0.293,130.006,4,3.405866666666667,1
4epT3dGZ8ZHCYeilqHqytL,0.583,0.806,7,-4.804,1,0.0369,0.0713,5.01e-06,0.117,0.392,130.074,4,3.5766666666666667,1
4O0zreyoc4TDY5bRRwVSB4,0.589,0.831,9,-7.108,1,0.0482,0.165,0.0,0.0695,0.904,154.072,4,4.203016666666667,1
5ShLUMwHZ2X0oi1f4ht5f7,0.638,0.815,8,-5.199,1,0.0469,0.028,2.57e-06,0.12,0.402,91.024,4,3.0042833333333334,1
0BSoBer7jdwq4NsIwPL4Y1,0.481,0.88,11,-6.481,1,0.0635,0.00418,1.32e-06,0.0437,0.343,155.955,4,3.86155,2
61qtnvPp4GwaoxhE1wBARP,0.54,0.82,10,-7.319,0,0.0769,0.00128,0.0,0.126,0.276,97.992,4,3.726,2
0Di4xlEas5KZ4pF52Vb2tG,0.596,0.638,9,-5.849,1,0.0557,0.00494,1.4e-05,0.138,0.269,144.871,4,2.832966666666666,1
5NODCmCqkd4PfAYKX24of3,0.579,0.881,2,-5.893,1,0.0467,0.00018,7.01e-05,0.348,0.493,127.017,4,3.278,2
61mwOhgwNZ4hR9YlZPJ0tD,0.624,0.894,2,-7.044,1,0.048,0.018,0.00294,0.356,0.65,162.037,4,3.0886666666666667,2
4bcrmcJyGJ5Bj88IToKosQ,0.445,0.907,6,-5.983,0,0.106,0.00021,0.0,0.107,0.256,163.947,4,2.98875,2
0t7mQWJT3f9wSd6q0wqocE,0.391,0.718,8,-7.764,1,0.0981,0.0016,2.15e-05,0.191,0.298,171.835,4,3.1104666666666665,1
5D29PI3g8UmTHLnjX7e3CQ,0.591,0.72,3,-6.181,0,0.0374,0.0482,5.14e-06,0.117,0.259,90.035,4,3.122216666666666,1
5C7Sz91sxiZ0nGCskmQwMO,0.639,0.921,9,-2.389,0,0.13,0.0224,0.000434,0.0447,0.76,159.991,4,2.7875,2
1hMrI7ewBNnvDWItMScGIH,0.593,0.82,2,-2.631,1,0.176,0.00278,0.0,0.105,0.772,90.097,4,2.849666666666667,2
6nmEGhSiiBqH7Ub037af0F,0.534,0.874,7,-4.349,1,0.0878,0.00357,0.000604,0.252,0.406,160.046,4,3.802566666666667,2
4BHzzmvY1HEezGi698kymH,0.651,0.739,10,-5.899,0,0.167,0.00919,0.0337,0.0907,0.5,86.448,4,3.0,1
6KwSdmAba8BxoxVXPw70LO,0.899,0.579,7,-5.424,0,0.0719,0.186,0.00668,0.217,0.709,96.989,4,3.6231166666666654,1
3v1zpoKkRbm45lGXVzlSEH,0.38,0.724,3,-4.862,0,0.0406,0.177,0.0235,0.0921,0.253,158.099,4,3.2522166666666665,0
0NZKUz9LTYRAxMPwISqiQF,0.675,0.729,6,-5.03,0,0.0594,0.00653,1.61e-06,0.0233,0.858,130.01,4,3.061533333333333,1
0x2TYePnFyfZ9ajY2WMkby,0.551,0.948,1,-3.816,0,0.097,0.00524,0.0,0.408,0.693,90.033,4,3.583333333333333,2
3J7xsIThDEqXGHUKpRl0zc,0.52,0.856,0,-4.476,1,0.0484,0.000161,0.0,0.136,0.378,91.979,4,3.58695,2
6zNvgXgToYdby2cdm1XIIA,0.575,0.854,4,-4.342,0,0.112,0.00232,0.0111,0.0884,0.887,155.915,4,2.546666666666667,2
