video_id,comment_count,like_count,view_count,rate_v_c,rate_v_l,rate_c_l,outlier,comment_bin,like_bin,view_bin
_PVjcIO4MT4,15740,394811,56336524,-0.037,-0.037,-0.039,1,0,0,0
FE0986Ms1i4,220,4047,311849,-0.049,-0.037,-0.039,1,3,2,3
emGri7i8Y2Y,39695,1123363,225367597,-0.026,-0.036,-0.039,1,1,1,2
CMX2lPum_pg,36719,757706,138308829,-0.036,-0.037,-0.039,1,0,0,0
qO-mSLxih-c,24519,504283,90008849,-0.037,-0.037,-0.039,1,4,4,4
By7ctqcWxyM,18057,473020,72017285,-0.035,-0.037,-0.039,1,4,4,4
7pE8ReA5cn4,11275,277074,59163503,-0.029,-0.036,-0.039,1,4,4,4
g8z-qP34-1Y,16435,420247,73113679,-0.033,-0.037,-0.039,1,4,4,4
o5fuqdczxEE,5069,123681,12678401,-0.043,-0.037,-0.039,1,1,1,1
AOTjtt9de9A,2916,82096,19984672,-0.02,-0.036,-0.039,1,4,4,4
c92S1Pnm8EY,380,8816,1296053,-0.038,-0.037,-0.039,1,3,3,3
PEz2d49XTk0,5405,92382,23011696,-0.034,-0.036,-0.039,1,4,4,4
fPO76Jlnz6c,344184,11533261,1355382428,-0.036,-0.037,-0.039,1,3,3,3
anFD_aYi5GQ,1655,40739,1947166,-0.05,-0.037,-0.039,1,4,4,3
VzDN7mCDoC0,10561,151358,15554663,-0.048,-0.037,-0.039,1,3,3,3
TAgNIK145bw,35,1788,147605,-0.035,-0.037,-0.039,1,3,3,3
E2KRH27aWcU,2751,60325,5465168,-0.046,-0.037,-0.039,1,2,3,3
jpc86--1ntk,229,2326,99441,-0.054,-0.037,-0.039,1,3,2,2
whkbqTGG724,8,310,14721,-0.048,-0.037,-0.039,1,4,3,3
uEk7a1kufwc,57,4236,1453912,0.075,-0.036,-0.039,1,2,2,2
p2GVUiUc01k,364,5656,700093,-0.046,-0.037,-0.039,1,2,2,2
h2LG7JXK5mQ,2327,72485,7954076,-0.038,-0.037,-0.039,1,1,1,0
9d4ui9q7eDM,25960,476214,63942529,-0.043,-0.037,-0.039,1,4,4,4
qGwVP6-J5_U,56,2052,456606,-0.014,-0.036,-0.039,1,0,0,0
aU-dKoFZT0A,9000,230264,24997571,-0.042,-0.037,-0.039,1,1,1,1
18BkNfFPQS0,13,208,21333,-0.048,-0.037,-0.039,1,3,3,3
rdEupVsL07E,4175,80041,4890355,-0.05,-0.037,-0.039,1,2,2,2
gXLY1Svth-w,644,11037,755539,-0.05,-0.037,-0.039,1,0,0,0
aOnKCcjP8Qs,13555,284201,29749979,-0.045,-0.037,-0.039,1,2,1,1
rUGIocJK9Tc,2047,52416,3084879,-0.048,-0.037,-0.039,1,0,0,0
LkJ5jJuraLQ,13855,142008,4513808,-0.054,-0.037,-0.039,1,2,1,1
xMaE6toi4mk,4787,124624,8369161,-0.047,-0.037,-0.039,1,2,2,2
EfK-WX2pa8c,13427,389848,55391976,-0.035,-0.037,-0.039,1,2,2,1
bJ9r8LMU9bQ,26567,541979,91287422,-0.038,-0.037,-0.039,1,2,2,2
aUzBgeI5dpc,1983,50569,7539280,-0.036,-0.037,-0.039,1,1,1,1
AL8chWFuM-s,5922,190717,27805367,-0.032,-0.037,-0.039,1,1,1,1
uqTpZXcTc_s,256,12266,1540803,-0.025,-0.037,-0.039,1,1,0,0
SD2aATE_h58,188,2994,208547,-0.05,-0.037,-0.039,1,1,1,0
hZw23sWlyG0,778,20941,2463170,-0.04,-0.037,-0.039,1,4,4,4
GsVjWd1mh4w,410,11381,1346249,-0.039,-0.037,-0.039,1,4,4,4
WD5N0rTsulQ,1479,36041,3523238,-0.044,-0.037,-0.039,1,4,4,4
rTVjnBo96Ug,14499,720316,113828331,-0.015,-0.037,-0.039,1,3,3,2
xqVO41NKw9A,359,21043,3259761,-0.009,-0.037,-0.039,1,3,3,3
rEyV8gnC4aQ,1161,55123,11677426,-0.004,-0.036,-0.039,1,3,2,2
1ZxN9iQM7OY,2587,53512,8311786,-0.039,-0.037,-0.039,1,1,0,0
GVbTE4wCbpw,1740,121607,16111813,-0.008,-0.037,-0.039,1,3,2,2
UnPMoAb4y8U,6108,207978,25626311,-0.034,-0.037,-0.039,1,2,2,2
0iPtG_O8w8g,629,31978,6609031,-0.001,-0.036,-0.039,1,4,4,4
qZ6OrrkeVFo,5209,165707,24539328,-0.032,-0.037,-0.039,1,1,1,2
sQww3HeL8M4,1134,43157,3627233,-0.039,-0.037,-0.039,1,1,1,2
P3ZdheRKzMk,1343,42286,10264285,-0.016,-0.036,-0.039,1,2,3,3
NlwIDxCjL-8,20414,986080,151119402,-0.017,-0.037,-0.039,1,2,2,3
KLVq0IAzh1A,15919,475910,99414258,-0.024,-0.036,-0.039,1,3,2,3
d27gTrPPAyk,39496,1350977,291450861,-0.018,-0.036,-0.039,1,1,1,2
D64a2fb72sE,4416,156057,14644350,-0.039,-0.037,-0.039,1,1,1,1
liPu1_aPH5k,6443,210420,14168929,-0.045,-0.037,-0.039,1,2,2,2
lB6a-iD6ZOY,15063,523119,123935930,-0.013,-0.036,-0.039,1,4,4,4
C3lWwBslWqg,83670,2006404,420252499,-0.03,-0.036,-0.039,1,0,0,0
7km4EHgkQiw,2997,63649,16540365,-0.027,-0.036,-0.039,1,4,4,4
9NZL6MVtFUE,85,2257,213919,-0.043,-0.037,-0.039,1,4,4,4
LSGl3d4KOMk,2468,44103,8293329,-0.039,-0.036,-0.039,1,2,2,2
nsNCK3EJpao,1880,67679,6142674,-0.039,-0.037,-0.039,1,2,2,2
uLIs0j2WnlM,18589,528958,130285832,-0.02,-0.036,-0.039,1,1,3,2
GUf81ofAZV0,15646,458564,117871342,-0.017,-0.036,-0.039,1,3,4,4
eAO7CEcCD3s,12100,291185,89961010,-0.017,-0.036,-0.039,1,2,2,2
4o6CS_P8HTc,3040,67294,19937764,-0.022,-0.036,-0.039,1,4,4,3
yywL2rc-QZM,4550,105645,17943102,-0.036,-0.037,-0.039,1,4,4,4
irPr8c8N6G0,193,3950,601327,-0.04,-0.037,-0.039,1,3,3,3
d_T7w9gHc4Q,5686,120553,25725975,-0.032,-0.036,-0.039,1,4,4,4
nA2Onta7ocM,1187,29669,11495536,-0.006,-0.036,-0.039,1,3,3,3
wQeSUcEJkTk,23,290,8310,-0.054,-0.037,-0.039,1,4,4,4
fGx6K90TmCI,103137,2373078,236568666,-0.044,-0.037,-0.039,1,2,2,3
thIVtEOtlWM,38288,1438916,167284573,-0.033,-0.037,-0.039,1,1,1,1
6CqXgs-7ico,55487,1308750,130319497,-0.044,-0.037,-0.039,1,1,1,2
ThlhSnRk21E,59398,1443540,209359913,-0.038,-0.037,-0.039,1,4,4,4
lyw1xRXVFpY,1533,42870,4276879,-0.042,-0.037,-0.039,1,4,4,4
0MdAbsd0HmI,24986,635941,89731749,-0.037,-0.037,-0.039,1,2,2,2
4FFK5Oh10os,11421,226413,37752582,-0.039,-0.037,-0.039,1,0,0,0
9Ww-TQUeA3E,49479,769780,96291936,-0.046,-0.037,-0.039,1,2,2,2
MHl2OzgPlgA,10825,247079,41629703,-0.036,-0.037,-0.039,1,2,2,2
E9T78bT26sk,69435,2284894,76036310,-0.05,-0.037,-0.039,1,4,4,3
UW2QoShtHgE,11681,363186,30540432,-0.042,-0.037,-0.039,1,4,4,3
OY0Mk9kTs8M,5802,486951,68851959,0.006,-0.037,-0.039,1,1,1,1
jV69Z8IQRFA,3879,302660,41288317,-0.001,-0.037,-0.039,1,1,1,1
FowoI-Dv0io,9988,141008,12860025,-0.049,-0.037,-0.039,1,4,3,3
4v1zuIYNoFw,24093,424009,66599123,-0.042,-0.037,-0.039,1,2,3,2
3c2eZk1vBQc,1882,84695,14837606,-0.015,-0.037,-0.039,1,1,2,1
oEEIzTCy6LU,2867,142629,15199165,-0.028,-0.037,-0.039,1,0,0,0
D7cOEGXAlNk,793,10343,234700,-0.055,-0.037,-0.039,1,1,1,2
s3Q80mk7bxE,40976,998482,108530702,-0.042,-0.037,-0.039,1,1,1,1
HhiUOCo8LYQ,135,3714,752555,-0.027,-0.036,-0.039,1,1,1,1
O89sPooBhyE,695,23210,3563448,-0.029,-0.037,-0.039,1,1,1,1
ho7796-au8U,15166,308148,48700541,-0.039,-0.037,-0.039,1,2,1,1
rP8c-ggXqcw,4287,149720,11894372,-0.042,-0.037,-0.039,1,1,2,1
XpFMKUlPiz0,278,3613,698280,-0.043,-0.036,-0.039,1,0,0,0
KeTVjf85gzs,1910,35821,3012205,-0.048,-0.037,-0.039,1,1,0,0
xBtoF0307fQ,4,64,8373,-0.047,-0.037,-0.039,1,1,0,0
OkuULWqF3AY,1913,29862,2902078,-0.048,-0.037,-0.039,1,1,1,1
TDyiREoBw0o,3063,156358,16176744,-0.029,-0.037,-0.039,1,0,0,0
8jCFzreP1ng,2370,74876,6353849,-0.042,-0.037,-0.039,1,0,0,0
Vet6AHmq3_s,4530,151354,23364747,-0.029,-0.037,-0.039,1,0,0,0
HQNJTmyPdnw,578,14823,1765356,-0.04,-0.037,-0.039,1,3,4,4
5C4FnlftQt4,437,32402,2503757,-0.026,-0.037,-0.039,1,4,4,4
FZRbTaG3xIw,331,6190,953329,-0.041,-0.037,-0.039,1,1,1,1
T-fz6TAipqo,465,17897,940402,-0.046,-0.037,-0.039,1,3,4,4
PIb6AZdTr-A,176060,6156670,1258216637,-0.019,-0.036,-0.039,1,4,4,4
VdQY7BusJNU,73183,2277804,497991636,-0.021,-0.036,-0.039,1,2,2,2
LPn0KFlbqX8,28311,873605,148161996,-0.029,-0.037,-0.039,1,3,4,4
ZONKoKIQ9RY,6603,166008,20918730,-0.04,-0.037,-0.039,1,1,1,1
2y1TZXc5DiY,9605,186133,29227098,-0.04,-0.037,-0.039,1,3,3,3
KFq4E9XTueY,7023,121558,25038557,-0.037,-0.036,-0.039,1,0,0,0
XpgsLPxvGkY,318,8197,576352,-0.047,-0.037,-0.039,1,0,0,0
pp4suZ4jNXg,5015,95851,20587795,-0.035,-0.036,-0.039,1,0,0,0
svHeFdSvPL0,3452,84908,12878755,-0.037,-0.037,-0.039,1,0,0,0
UCF9oHXhDMU,23470,873019,273280798,0.005,-0.036,-0.039,1,4,4,4
1VYM_pGiCWc,706,29362,11059165,0.025,-0.036,-0.039,1,3,3,3
lBPr7Uio1Tc,1056,47332,17803150,0.032,-0.036,-0.039,1,3,3,3
nMGMuQGsdzI,4901,221414,58944513,0.007,-0.036,-0.039,1,3,3,3
D8GP_LsGKcM,3895,128239,40795726,-0.001,-0.036,-0.039,1,3,3,3
D0yxAGyL3V4,5416,152703,47985214,-0.01,-0.036,-0.039,1,1,1,1
BP1Ksv35oek,1193,38027,13562457,0.003,-0.036,-0.039,1,1,1,1
yUX73shxxPE,825,25824,5833037,-0.019,-0.036,-0.039,1,2,2,2
XLLkSBLqlvQ,3761,132390,9126970,-0.043,-0.037,-0.039,1,1,1,1
znlFu_lemsU,35422,2481284,501709908,0.018,-0.036,-0.039,1,4,4,4
ztQzHXMBe1g,9,1184,69065,-0.02,-0.037,-0.039,1,4,4,4
eS-y2R9cmnQ,19698,955682,168325715,-0.012,-0.037,-0.039,1,1,0,0
ZpDQJnI4OhU,22236,739309,209985184,-0.007,-0.036,-0.039,1,3,3,4
90c9pEtZquw,3287,102331,18916755,-0.026,-0.036,-0.039,1,3,3,3
tSQCvb-UEH0,2111,102875,10170992,-0.031,-0.037,-0.039,1,3,3,3
oCF9C10sVqQ,967,159613,11264737,0.005,-0.037,-0.039,1,0,0,0
G6ZjBPXSmnE,12058,508730,98460514,-0.014,-0.036,-0.039,1,1,0,0
BvGbmEuV_lA,2736,93627,9479925,-0.038,-0.037,-0.039,1,4,4,4
TdWEhMOrRpQ,18687,653502,62579893,-0.039,-0.037,-0.039,1,4,3,3
eiDiKwbGfIY,93916,3347068,490824427,-0.029,-0.037,-0.039,1,4,4,4
ciawICBvQoE,8543,290263,52959880,-0.024,-0.037,-0.039,1,3,3,3
qt_OkgSOrkU,33580,1252782,201333239,-0.025,-0.037,-0.039,1,2,2,3
fTxcrjBGves,9100,403426,58766774,-0.022,-0.037,-0.039,1,4,3,4
4L_yCwFD6Jo,28861,902470,96736449,-0.039,-0.037,-0.039,1,3,3,3
NfU99xfo8MY,3435,141694,31760123,-0.008,-0.036,-0.039,1,4,4,4
q7jx98pKKlk,400,23041,5093126,0.01,-0.036,-0.039,1,4,4,4
7nnwoBo2kQQ,1366,34391,7390967,-0.028,-0.036,-0.039,1,0,0,0
m5UcZ9thgPI,33203,1153539,234435872,-0.019,-0.036,-0.039,1,4,4,4
nqAvFx3NxUM,26430,967147,151085625,-0.026,-0.037,-0.039,1,0,0,0
eEjbcOe9hsc,4536,93934,11822818,-0.042,-0.037,-0.039,1,1,1,1
aWMKAS4e45Q,11,114,12730,-0.051,-0.037,-0.039,1,3,3,3
ovo6zwv6DX4,4348,105093,18671492,-0.034,-0.037,-0.039,1,3,3,3
lCP5rawjPKA,1890,81340,9478238,-0.03,-0.037,-0.039,1,0,0,0
mHONNcZbwDY,24732,650309,82140044,-0.039,-0.037,-0.039,1,3,2,2
s3wNuru4U0I,20247,546672,37483432,-0.046,-0.037,-0.039,1,0,0,1
1AFN4dn09oM,852,14328,2205898,-0.043,-0.037,-0.039,1,3,3,3
Rs-4ERnJxbA,1366,31533,4249988,-0.04,-0.037,-0.039,1,3,3,3
0UVUW11FENs,21924,478600,68397256,-0.04,-0.037,-0.039,1,4,4,4
Rn0xXo1gwGY,4024,159697,21443856,-0.028,-0.037,-0.039,1,4,4,3
O47dd6lmpxs,940,63627,4491425,-0.031,-0.037,-0.039,1,4,4,3
MkZ4km08M9M,22,356,19059,-0.052,-0.037,-0.039,1,4,4,3
kXYbuLMTc_U,1602,39208,7101352,-0.033,-0.037,-0.039,1,4,3,2
R2x_r-G-voo,708,18012,3185117,-0.033,-0.037,-0.039,1,3,3,3
-by0Nn8d8Dw,338,19013,4419662,0.012,-0.036,-0.039,1,2,2,1
9YicQtP-xyg,1111,31392,2223189,-0.046,-0.037,-0.039,1,3,3,3
IKsq7sLH4vQ,2728,41029,1266808,-0.054,-0.037,-0.039,1,3,3,3
C1zMWc4ihUY,976,101607,3799460,-0.036,-0.037,-0.039,1,0,0,0
YI2201OepoY,145,5854,86337,-0.053,-0.037,-0.039,1,1,1,2
Tw8x9DJ08JM,374,7361,258331,-0.052,-0.037,-0.039,1,3,3,2
FrHW6_aJSKc,350,7711,280935,-0.052,-0.037,-0.039,1,4,3,3
cVQ2mPkmqUs,437,31279,1364162,-0.04,-0.037,-0.039,1,4,4,4
rViLJ4F8pgo,4,38,713,-0.055,-0.037,-0.039,1,2,2,3
M23DEQDcnT0,132,2562,104313,-0.052,-0.037,-0.039,1,2,2,3
IbO98u1m9ho,80,1650,67891,-0.052,-0.037,-0.039,1,3,3,4
t4NcmzFx2tk,59,829,22874,-0.054,-0.037,-0.039,1,1,0,0
tg7QRlINFgQ,10693,545111,221943992,0.052,-0.036,-0.039,1,4,4,4
Fk5oL0mgI08,18083,967013,255680879,0.018,-0.036,-0.039,1,2,2,2
GJGpF4ItPUA,447,36894,3365382,-0.017,-0.037,-0.039,1,0,0,0
fbqXGMXVgB8,8583,501411,151313479,0.036,-0.036,-0.039,1,0,0,0
-hoZpSoKAYE,18423,885986,235975270,0.011,-0.036,-0.039,1,0,0,0
3yzes5JEmdA,1791,56880,8855019,-0.03,-0.037,-0.039,1,0,0,0
oR5rpFzaBaA,14357,551656,157628220,0.001,-0.036,-0.039,1,1,2,1
6aztcmqoGCs,975,22775,5729333,-0.025,-0.036,-0.039,1,3,3,3
nwcRpWhJm-M,5995,229019,77365423,0.011,-0.036,-0.039,1,0,0,0
y3Fsx1qsCIM,16,2277,87127,-0.029,-0.037,-0.039,1,2,2,2
U2Tjd3flBCc,3,781,48942,0.008,-0.037,-0.039,1,3,3,2
Mjbrf141mV8,22,676,147239,-0.023,-0.036,-0.039,1,2,2,2
k0iP6j6nhjY,165,3945,318636,-0.046,-0.037,-0.039,1,2,2,3
OP-00EwLdiU,64418,1689540,218745382,-0.038,-0.037,-0.039,1,1,1,1
GfVd5x9W1Xc,20752,590925,129045509,-0.024,-0.036,-0.039,1,4,4,4
hnMevXQutyE,9538,362404,62510872,-0.022,-0.037,-0.039,1,1,1,0
eRUM70CPYls,8711,309535,66571062,-0.016,-0.036,-0.039,1,4,4,3
y1RQciil7B0,5478,229298,46668558,-0.012,-0.036,-0.039,1,0,0,0
zmNc0L7Ac5c,7288,219372,33015947,-0.032,-0.037,-0.039,1,2,2,3
pkjyuEUvNOo,554,31620,2401466,-0.034,-0.037,-0.039,1,2,2,2
StW6ZKHRCFo,1512,36772,5770681,-0.036,-0.037,-0.039,1,2,3,3
LqVythdYlaQ,3560,119994,11538533,-0.039,-0.037,-0.039,1,3,3,3
N2PNTq_-mZs,459,17279,2023073,-0.033,-0.037,-0.039,1,3,3,3
0-3h5fGyT5o,23704,927088,200354192,-0.012,-0.036,-0.039,1,1,1,1
jKlYf1oArQg,15889,599435,142112238,-0.009,-0.036,-0.039,1,4,4,4
6TFzgsJ4-vY,502,7914,581088,-0.05,-0.037,-0.039,1,3,3,3
w3JoAPJu7ho,12921,372325,109794705,-0.012,-0.036,-0.039,1,1,1,1
n1mDNXEKWw4,7715,287433,78859260,-0.003,-0.036,-0.039,1,1,1,1
FpOEN93LX-E,15240,419411,73993592,-0.031,-0.037,-0.039,1,0,0,0
2stVqiqfwrw,13,165,9104,-0.053,-0.037,-0.039,1,2,2,2
8a-BmkPi1mU,392,5800,832112,-0.045,-0.037,-0.039,1,4,3,3
ulOb9gIGGd0,84400,1793762,339088439,-0.035,-0.036,-0.039,1,2,2,2
0HTexqxo1og,17715,481987,75038977,-0.034,-0.037,-0.039,1,3,3,3
7NrQei36fJk,28145,671407,223308885,-0.015,-0.036,-0.039,1,1,1,1
0UaMsIJ4bR0,9736,207968,76930363,-0.015,-0.036,-0.039,1,0,0,0
Jal-vzO8bVE,4536,94327,28552396,-0.023,-0.036,-0.039,1,0,0,0
H4BB9eGUEaE,28428,488737,145617044,-0.029,-0.036,-0.039,1,0,0,0
vKPGxGCFgTs,10106,169651,38850185,-0.036,-0.036,-0.039,1,2,2,1
ZnOAK04tJhc,22825,548243,146740908,-0.023,-0.036,-0.039,1,0,0,0
9bxc9hbwkkw,26272,695393,121139481,-0.032,-0.037,-0.039,1,2,1,1
PewMxJrQBDA,7,301,50755,-0.023,-0.037,-0.039,1,2,2,1
c18441Eh_WE,54443,2642678,395359100,-0.018,-0.037,-0.039,1,0,0,0
zm925HkXQ-A,190,4146,789306,-0.035,-0.036,-0.039,1,3,3,3
hKoWlDhkWXo,662,17789,2063909,-0.04,-0.037,-0.039,1,2,2,2
OjETibEMbJY,7067,266812,49429693,-0.02,-0.036,-0.039,1,2,2,3
POWsFzSFLCE,6487,168850,26138691,-0.035,-0.037,-0.039,1,3,2,3
3gaMcTjD8as,7,238,35735,-0.033,-0.037,-0.039,1,2,3,3
NvESV234lg0,7057,152164,12354839,-0.047,-0.037,-0.039,1,2,2,3
4pPpxsbqxR8,287,8279,1670671,-0.026,-0.036,-0.039,1,2,3,3
lDpnjE1LUvE,5949,224032,32369647,-0.028,-0.037,-0.039,1,2,2,3
wf421JsG004,12035,221611,46547606,-0.036,-0.036,-0.039,1,3,2,2
cjIvu7e6Wq8,27094,1127280,147916212,-0.028,-0.037,-0.039,1,1,1,2
FPoKiGQzbSQ,21514,705174,76913996,-0.037,-0.037,-0.039,1,2,3,3
na7lIb09898,18640,729695,82145930,-0.033,-0.037,-0.039,1,4,4,4
Srq1FqFPwj0,26411,680245,42417346,-0.048,-0.037,-0.039,1,2,3,3
2-wvqe91m2c,29418,290536,12457033,-0.054,-0.037,-0.039,1,1,2,2
hHcyJPTTn9w,13583,285448,30509030,-0.044,-0.037,-0.039,1,1,2,2
phmelzh0VJc,2899,80577,6431853,-0.044,-0.037,-0.039,1,1,2,2
kYKI8tAELXY,9399,280197,42015247,-0.033,-0.037,-0.039,1,2,2,3
XayUCLgxS5c,6239,272563,35720593,-0.026,-0.037,-0.039,1,2,2,3
32ggDlyTXf8,255,3714,773314,-0.04,-0.036,-0.039,1,1,1,2
axFlWsonyrU,1408,36972,12605257,-0.009,-0.036,-0.039,1,4,4,4
uBGlv05JUJI,15028,269929,17154042,-0.05,-0.037,-0.039,1,4,4,4
29NM6ySmwfQ,16215,289634,83250352,-0.029,-0.036,-0.039,1,4,4,4
fjySbtWRGgI,17814,513358,108392583,-0.024,-0.036,-0.039,1,4,4,4
B8rBl4pwN0E,4116,83889,41444919,-0.004,-0.036,-0.039,1,3,2,2
gu-HR-9YZgE,3043,139587,42016908,0.016,-0.036,-0.039,1,4,3,4
9EwFfh18Svo,13115,322361,97963390,-0.017,-0.036,-0.039,1,3,3,3
NE1Z9ZRKFXU,538,4199,126862,-0.055,-0.037,-0.039,1,4,4,4
CvFH_6DNRCY,73627,936142,92214396,-0.05,-0.037,-0.039,1,3,3,4
QRjllL-MP0U,3142,110471,16275213,-0.029,-0.037,-0.039,1,1,1,1
i262-DFo2b8,7,368,25165,-0.04,-0.037,-0.039,1,4,4,4
fZrm9h3JRGs,1880,40762,3250049,-0.047,-0.037,-0.039,1,1,1,2
qNoq240t54I,187,4372,324823,-0.047,-0.037,-0.039,1,1,1,2
q15oF3q25Mw,1,563,50634,0.076,-0.037,-0.039,1,3,3,3
ymWrj4W2qcQ,15,1619,201967,0.01,-0.037,-0.039,1,1,1,1
5fFjjiD1IoM,1444,53698,4843283,-0.039,-0.037,-0.039,1,3,2,3
Dp66FOQBJu4,6712,220985,50574591,-0.017,-0.036,-0.039,1,0,0,0
5aBrHRWLJ14,226,6857,581348,-0.043,-0.037,-0.039,1,2,2,3
2ZACWIPuTDE,2995,93367,20036764,-0.021,-0.036,-0.039,1,4,4,4
_ZCui2czK8E,8662,244037,23801625,-0.042,-0.037,-0.039,1,3,3,3
PZXaQijiiAA,2442,70622,10884205,-0.033,-0.037,-0.039,1,4,4,4
ffv2N6OZVII,3882,106670,35375949,-0.009,-0.036,-0.039,1,4,4,3
Wuc5mGc3L3c,913,16744,1259098,-0.049,-0.037,-0.039,1,3,3,3
o1sUaVJUeB0,23042,545337,93261080,-0.035,-0.037,-0.039,1,4,4,4
lcp4bA46tRg,527,15776,451761,-0.052,-0.037,-0.039,1,3,3,4
0Uhh62MUEic,38322,839886,79833539,-0.045,-0.037,-0.039,1,2,2,2
j5ZWcGJpiFc,201,8645,844937,-0.034,-0.037,-0.039,1,0,0,0
SRQbQ_nd4fc,3118,84820,26489363,-0.012,-0.036,-0.039,1,2,2,2
VJGCeAWIfEA,2308,72676,7822247,-0.038,-0.037,-0.039,1,0,1,1
5YKBgBMynbI,4699,203250,34178519,-0.018,-0.037,-0.039,1,2,2,2
-9DxpPiE458,7755,170736,41504367,-0.028,-0.036,-0.039,1,1,2,2
jmKRgqWGrWc,7284,256456,31035042,-0.034,-0.037,-0.039,1,1,2,1
HYRFgWbalBE,462,19709,2407884,-0.029,-0.037,-0.039,1,1,1,1
awzNHuGqoMc,29693,714549,148838269,-0.03,-0.036,-0.039,1,4,4,3
_9TShlMkQnc,9899,252269,34346291,-0.038,-0.037,-0.039,1,4,4,4
yHtLF6IicNk,633,40297,4289933,-0.021,-0.037,-0.039,1,4,4,4
M9jKwji7imU,1439,45184,6728696,-0.032,-0.037,-0.039,1,4,4,4
JO17RLkGhx0,37,668,61420,-0.048,-0.037,-0.039,1,4,4,4
Zodr9fgF6U4,4524,61426,13376309,-0.041,-0.036,-0.039,1,1,2,2
KmxaY_OVvWA,16070,410449,74217871,-0.032,-0.037,-0.039,1,4,4,4
kqlR4IEl_04,1988,68320,7598660,-0.036,-0.037,-0.039,1,3,3,4
2AJ4i4S_fP8,7376,312017,38753397,-0.029,-0.037,-0.039,1,2,2,3
3wbFjrbU1t4,317,29922,1890398,-0.025,-0.037,-0.039,1,3,3,3
ZKxxWFulrak,58,1488,65997,-0.05,-0.037,-0.039,1,1,2,2
Mqgm5SOu9wA,112,2052,75820,-0.053,-0.037,-0.039,1,4,4,4
r-x8S-QTVIw,275,6165,158632,-0.053,-0.037,-0.039,1,1,2,2
7z1WyqWaSYs,2654,66877,1600170,-0.053,-0.037,-0.039,1,2,2,3
VOzGHqs9bRM,21,3063,155391,-0.019,-0.037,-0.039,1,1,1,2
POw27Wug4wo,1714,48705,2340774,-0.049,-0.037,-0.039,1,3,3,4
nu6lCtQ-yUg,3338,55505,2874536,-0.052,-0.037,-0.039,1,2,2,2
m2CmgwcJD44,124,1925,104797,-0.052,-0.037,-0.039,1,1,2,2
de1aPKXBdAE,7408,251998,49586276,-0.021,-0.036,-0.039,1,0,1,1
abYaq2tWGYs,2820,100564,17636501,-0.023,-0.037,-0.039,1,2,3,3
-LI8X-GhFA8,3513,122764,39063489,0.002,-0.036,-0.039,1,2,2,3
uWu4aynBK7E,5487,136389,26578056,-0.031,-0.036,-0.039,1,1,2,3
eGLdbpmXrbQ,3141,194585,39982108,0.01,-0.036,-0.039,1,0,0,0
MdeSLxz5TTE,3291,92626,27813322,-0.012,-0.036,-0.039,1,1,2,3
Q8XkLrErSHw,4025,172000,43248354,-0.0,-0.036,-0.039,1,3,3,2
pksszku7l0g,2518,108462,38963179,0.025,-0.036,-0.039,1,4,4,4
PkrTvtIxUaA,8099,119102,19941970,-0.043,-0.037,-0.039,1,2,3,3
vBq0HPOGdvQ,1261,50379,10948148,-0.011,-0.036,-0.039,1,1,2,3
azGYl6-3q3o,4426,160966,32620458,-0.018,-0.036,-0.039,1,4,4,3
apFHxRBXkzg,15605,750009,230397316,0.021,-0.036,-0.039,1,1,1,1
NfiKOY8vvXg,2984,186545,55940982,0.042,-0.036,-0.039,1,3,3,3
-mHMQI6npz4,882,60677,12360026,0.017,-0.036,-0.039,1,4,4,4
cc8hsPZjFPo,1149,97189,12591272,0.001,-0.037,-0.039,1,4,4,4
XtjT_RHydQM,1161,78411,11056413,-0.006,-0.037,-0.039,1,3,3,2
q0aJNodUyb0,2803,120252,28352328,-0.003,-0.036,-0.039,1,1,2,1
U174Q4OFvgI,1700,102223,28349504,0.031,-0.036,-0.039,1,1,2,2
EtIjtlmjnKE,455,33660,10176566,0.06,-0.036,-0.039,1,4,4,4
iQEVguV71sI,249362,4916503,1465973727,-0.025,-0.036,-0.039,1,3,4,3
CkyBXdXkMr8,48194,933835,224786281,-0.032,-0.036,-0.039,1,3,4,4
39Pngb7MAas,29857,598892,254214459,-0.012,-0.036,-0.039,1,3,4,3
ek4Z_bwbAmc,26665,793805,295724081,0.002,-0.036,-0.039,1,1,2,2
EMAjgSJr4Jg,5031,91862,14986722,-0.041,-0.037,-0.039,1,0,0,0
NFcc9NZak-Y,15368,373144,123915791,-0.014,-0.036,-0.039,1,3,3,3
KgGEYq1WpoE,7009,163942,67807430,-0.006,-0.036,-0.039,1,1,2,2
k4l3PAKdQCo,38116,1215601,486893369,0.011,-0.036,-0.039,1,2,3,3
H8BUb6ZRoqE,7922,224854,96908766,0.008,-0.036,-0.039,1,3,3,3
acl81DrzYP8,1132,42218,4364534,-0.036,-0.037,-0.039,1,3,3,3
8DE4H7bd0vs,29152,777357,132501322,-0.032,-0.037,-0.039,1,3,3,3
TqqGDOTEfHk,892,45733,11503709,0.011,-0.036,-0.039,1,4,4,4
dpxQbZsXgNw,1043,31778,9529944,-0.008,-0.036,-0.039,1,3,3,3
oj4OjsEXjPk,10132,268370,72917309,-0.019,-0.036,-0.039,1,4,4,4
VBZy6IhYI9g,421,11538,3049229,-0.018,-0.036,-0.039,1,3,3,3
w4yjZEVQnr0,5227,156583,53062901,-0.003,-0.036,-0.039,1,2,3,3
