,uri,tracks_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,duration_ms,time_signature,analysis_url,track_href
7031,spotify:track:2ThGEnBpQSMrdzpVEeJRY8,2ThGEnBpQSMrdzpVEeJRY8,0.413,0.601,9,-6.434,0,0.0379,0.341,1.06e-05,0.119,0.408,76.352,157400,4,https://api.spotify.com/v1/audio-analysis/2ThGEnBpQSMrdzpVEeJRY8,https://api.spotify.com/v1/tracks/2ThGEnBpQSMrdzpVEeJRY8
7032,spotify:track:1ZeQzgS4PhtHTTq2FcFSfe,1ZeQzgS4PhtHTTq2FcFSfe,0.491,0.839,9,-5.697,1,0.076,0.0249,0.00679,0.0535,0.56,96.833,279453,4,https://api.spotify.com/v1/audio-analysis/1ZeQzgS4PhtHTTq2FcFSfe,https://api.spotify.com/v1/tracks/1ZeQzgS4PhtHTTq2FcFSfe
7033,spotify:track:7242Q4wRC75F9XwBil4ngr,7242Q4wRC75F9XwBil4ngr,0.718,0.322,2,-9.212,1,0.278,0.83,0.0,0.0266,0.595,129.568,151987,4,https://api.spotify.com/v1/audio-analysis/7242Q4wRC75F9XwBil4ngr,https://api.spotify.com/v1/tracks/7242Q4wRC75F9XwBil4ngr
7034,spotify:track:7eeZufCDc08ryJFAQJy4iF,7eeZufCDc08ryJFAQJy4iF,0.596,0.538,0,-8.212,0,0.0287,0.0457,0.723,0.0951,0.518,131.978,443127,4,https://api.spotify.com/v1/audio-analysis/7eeZufCDc08ryJFAQJy4iF,https://api.spotify.com/v1/tracks/7eeZufCDc08ryJFAQJy4iF
7035,spotify:track:4T7oa71B342zsidRmZNCu7,4T7oa71B342zsidRmZNCu7,0.357,0.678,2,-5.872,0,0.0291,0.0248,0.318,0.1,0.405,105.935,251427,4,https://api.spotify.com/v1/audio-analysis/4T7oa71B342zsidRmZNCu7,https://api.spotify.com/v1/tracks/4T7oa71B342zsidRmZNCu7
7036,spotify:track:5sv8YeT8hq5inY1GkFjUT8,5sv8YeT8hq5inY1GkFjUT8,0.669,0.632,10,-5.762,0,0.128,0.0125,0.000111,0.136,0.898,152.838,236027,4,https://api.spotify.com/v1/audio-analysis/5sv8YeT8hq5inY1GkFjUT8,https://api.spotify.com/v1/tracks/5sv8YeT8hq5inY1GkFjUT8
7037,spotify:track:7bW2w34MwXNkBRHia2gkXG,7bW2w34MwXNkBRHia2gkXG,0.521,0.496,8,-6.276,1,0.0481,0.508,0.00176,0.309,0.659,79.008,369413,3,https://api.spotify.com/v1/audio-analysis/7bW2w34MwXNkBRHia2gkXG,https://api.spotify.com/v1/tracks/7bW2w34MwXNkBRHia2gkXG
7038,spotify:track:17oq27St2VERKRd5bpQPgh,17oq27St2VERKRd5bpQPgh,0.25,0.621,7,-6.153,0,0.045,0.0647,0.000162,0.106,0.402,150.67,255543,3,https://api.spotify.com/v1/audio-analysis/17oq27St2VERKRd5bpQPgh,https://api.spotify.com/v1/tracks/17oq27St2VERKRd5bpQPgh
7039,spotify:track:1H1U0AReYR3kIoiHj95xiv,1H1U0AReYR3kIoiHj95xiv,0.396,0.832,7,-4.927,1,0.078,0.499,0.0,0.278,0.663,137.399,172773,4,https://api.spotify.com/v1/audio-analysis/1H1U0AReYR3kIoiHj95xiv,https://api.spotify.com/v1/tracks/1H1U0AReYR3kIoiHj95xiv
7040,spotify:track:1TAtrjEHYIAOhuF1kwRw6N,1TAtrjEHYIAOhuF1kwRw6N,0.25,0.621,7,-6.153,0,0.045,0.0647,0.000162,0.106,0.402,150.67,255543,3,https://api.spotify.com/v1/audio-analysis/1TAtrjEHYIAOhuF1kwRw6N,https://api.spotify.com/v1/tracks/1TAtrjEHYIAOhuF1kwRw6N
7041,spotify:track:2sy7T250JJlf2gOW6Y5ozD,2sy7T250JJlf2gOW6Y5ozD,0.18,0.269,7,-7.757,0,0.0376,0.826,0.000471,0.449,0.218,71.849,408853,4,https://api.spotify.com/v1/audio-analysis/2sy7T250JJlf2gOW6Y5ozD,https://api.spotify.com/v1/tracks/2sy7T250JJlf2gOW6Y5ozD
7042,spotify:track:06q3E2UKboCRPsrTFFmnRp,06q3E2UKboCRPsrTFFmnRp,0.442,0.695,7,-7.294,1,0.0313,0.137,0.0116,0.149,0.393,154.942,270803,4,https://api.spotify.com/v1/audio-analysis/06q3E2UKboCRPsrTFFmnRp,https://api.spotify.com/v1/tracks/06q3E2UKboCRPsrTFFmnRp
7043,spotify:track:6J4I4XUzaQDt4pfWcnyaY4,6J4I4XUzaQDt4pfWcnyaY4,0.32,0.746,7,-7.441,1,0.0788,0.00972,0.00164,0.0875,0.306,86.782,229840,4,https://api.spotify.com/v1/audio-analysis/6J4I4XUzaQDt4pfWcnyaY4,https://api.spotify.com/v1/tracks/6J4I4XUzaQDt4pfWcnyaY4
7044,spotify:track:3TUVHdAqK2TuJWVHoExTPh,3TUVHdAqK2TuJWVHoExTPh,0.463,0.733,9,-4.286,1,0.071,0.13,0.0,0.182,0.832,72.22,125547,5,https://api.spotify.com/v1/audio-analysis/3TUVHdAqK2TuJWVHoExTPh,https://api.spotify.com/v1/tracks/3TUVHdAqK2TuJWVHoExTPh
7045,spotify:track:0CWuM0fjuDj6FHT0IODDbn,0CWuM0fjuDj6FHT0IODDbn,0.206,0.172,2,-13.088,1,0.0388,0.904,0.00379,0.0617,0.0909,74.665,104573,4,https://api.spotify.com/v1/audio-analysis/0CWuM0fjuDj6FHT0IODDbn,https://api.spotify.com/v1/tracks/0CWuM0fjuDj6FHT0IODDbn
7046,spotify:track:5BQbwLFBypmQqqcitOIggP,5BQbwLFBypmQqqcitOIggP,0.262,0.515,0,-6.65,1,0.0333,0.567,0.00956,0.0921,0.161,174.311,308037,3,https://api.spotify.com/v1/audio-analysis/5BQbwLFBypmQqqcitOIggP,https://api.spotify.com/v1/tracks/5BQbwLFBypmQqqcitOIggP
7047,spotify:track:0lYTpIo5fptOmMND7BAmdw,0lYTpIo5fptOmMND7BAmdw,0.445,0.518,9,-7.508,0,0.0313,0.488,0.01,0.202,0.309,80.827,137813,4,https://api.spotify.com/v1/audio-analysis/0lYTpIo5fptOmMND7BAmdw,https://api.spotify.com/v1/tracks/0lYTpIo5fptOmMND7BAmdw
7048,spotify:track:4qgOyX2OcRe7f0aNaRzi9j,4qgOyX2OcRe7f0aNaRzi9j,0.378,0.164,6,-10.991,0,0.0449,0.851,1.15e-06,0.144,0.544,93.882,282013,5,https://api.spotify.com/v1/audio-analysis/4qgOyX2OcRe7f0aNaRzi9j,https://api.spotify.com/v1/tracks/4qgOyX2OcRe7f0aNaRzi9j
7049,spotify:track:0O0UzUGzlZZWkGHHZrYtMa,0O0UzUGzlZZWkGHHZrYtMa,0.142,0.217,0,-10.316,0,0.0387,0.859,0.0357,0.111,0.17,101.99,205337,4,https://api.spotify.com/v1/audio-analysis/0O0UzUGzlZZWkGHHZrYtMa,https://api.spotify.com/v1/tracks/0O0UzUGzlZZWkGHHZrYtMa
7050,spotify:track:3hSlEqKgs1TOI2qiYIjlhp,3hSlEqKgs1TOI2qiYIjlhp,0.741,0.649,2,-6.899,1,0.0445,0.0123,0.087,0.0775,0.442,117.929,425774,4,https://api.spotify.com/v1/audio-analysis/3hSlEqKgs1TOI2qiYIjlhp,https://api.spotify.com/v1/tracks/3hSlEqKgs1TOI2qiYIjlhp
7051,spotify:track:5bO6neiDRqPwr01lYd3x3T,5bO6neiDRqPwr01lYd3x3T,0.344,0.305,0,-8.384,1,0.0299,0.0974,1.36e-05,0.0903,0.16,132.131,254240,5,https://api.spotify.com/v1/audio-analysis/5bO6neiDRqPwr01lYd3x3T,https://api.spotify.com/v1/tracks/5bO6neiDRqPwr01lYd3x3T
7052,spotify:track:7vSkRZ55GAuPn7aLzYdxBU,7vSkRZ55GAuPn7aLzYdxBU,0.477,0.82,1,-3.247,1,0.0583,0.0481,0.599,0.161,0.633,153.991,210187,4,https://api.spotify.com/v1/audio-analysis/7vSkRZ55GAuPn7aLzYdxBU,https://api.spotify.com/v1/tracks/7vSkRZ55GAuPn7aLzYdxBU
7053,spotify:track:7e8iT0QthIdm703nFyx6iZ,7e8iT0QthIdm703nFyx6iZ,0.468,0.415,4,-11.2,0,0.0347,0.0295,0.179,0.103,0.348,150.003,283658,3,https://api.spotify.com/v1/audio-analysis/7e8iT0QthIdm703nFyx6iZ,https://api.spotify.com/v1/tracks/7e8iT0QthIdm703nFyx6iZ
7054,spotify:track:5jSn6dPqw7iIlzVMyJaxLo,5jSn6dPqw7iIlzVMyJaxLo,0.448,0.857,2,-6.517,0,0.0555,0.0481,0.454,0.184,0.646,164.228,287701,4,https://api.spotify.com/v1/audio-analysis/5jSn6dPqw7iIlzVMyJaxLo,https://api.spotify.com/v1/tracks/5jSn6dPqw7iIlzVMyJaxLo
7055,spotify:track:7xdUFOinrshT81gMTQqA9C,7xdUFOinrshT81gMTQqA9C,0.687,0.259,2,-10.1,0,0.0456,0.945,0.0473,0.125,0.397,142.452,236080,3,https://api.spotify.com/v1/audio-analysis/7xdUFOinrshT81gMTQqA9C,https://api.spotify.com/v1/tracks/7xdUFOinrshT81gMTQqA9C
7056,spotify:track:5DEmNqRRRZxXmcWYpALVsn,5DEmNqRRRZxXmcWYpALVsn,0.531,0.503,2,-7.154,0,0.0342,0.55,0.000353,0.18,0.398,113.477,276453,3,https://api.spotify.com/v1/audio-analysis/5DEmNqRRRZxXmcWYpALVsn,https://api.spotify.com/v1/tracks/5DEmNqRRRZxXmcWYpALVsn
7057,spotify:track:0845ALa308fTsG5YmX44Pu,0845ALa308fTsG5YmX44Pu,0.718,0.553,7,-8.05,1,0.0395,0.122,0.0625,0.0839,0.71,93.993,235829,3,https://api.spotify.com/v1/audio-analysis/0845ALa308fTsG5YmX44Pu,https://api.spotify.com/v1/tracks/0845ALa308fTsG5YmX44Pu
7058,spotify:track:6mc42uyVcPbAlboh2fPsd8,6mc42uyVcPbAlboh2fPsd8,0.375,0.543,7,-7.408,1,0.0601,0.0414,0.000226,0.0809,0.455,125.751,283733,3,https://api.spotify.com/v1/audio-analysis/6mc42uyVcPbAlboh2fPsd8,https://api.spotify.com/v1/tracks/6mc42uyVcPbAlboh2fPsd8
7059,spotify:track:3znkOMCiQpVoEruB8tc32o,3znkOMCiQpVoEruB8tc32o,0.545,0.015,1,-14.069,0,0.049,0.979,0.0,0.118,0.32,101.071,152707,4,https://api.spotify.com/v1/audio-analysis/3znkOMCiQpVoEruB8tc32o,https://api.spotify.com/v1/tracks/3znkOMCiQpVoEruB8tc32o
7060,spotify:track:4UDW2PioKUMax5ijc2HF4z,4UDW2PioKUMax5ijc2HF4z,0.406,0.565,2,-6.273,1,0.0342,0.0159,0.00567,0.102,0.343,199.857,209650,5,https://api.spotify.com/v1/audio-analysis/4UDW2PioKUMax5ijc2HF4z,https://api.spotify.com/v1/tracks/4UDW2PioKUMax5ijc2HF4z
7061,spotify:track:2m8vSVOaA0OFThPRVmUaPS,2m8vSVOaA0OFThPRVmUaPS,0.741,0.649,2,-6.899,1,0.0445,0.0123,0.087,0.0775,0.442,117.929,425774,4,https://api.spotify.com/v1/audio-analysis/2m8vSVOaA0OFThPRVmUaPS,https://api.spotify.com/v1/tracks/2m8vSVOaA0OFThPRVmUaPS
7062,spotify:track:5ZlrIhTgaOudhEFkq64xjZ,5ZlrIhTgaOudhEFkq64xjZ,0.694,0.306,8,-10.654,1,0.0301,0.474,0.275,0.205,0.281,139.975,434587,4,https://api.spotify.com/v1/audio-analysis/5ZlrIhTgaOudhEFkq64xjZ,https://api.spotify.com/v1/tracks/5ZlrIhTgaOudhEFkq64xjZ
7063,spotify:track:6nNZoscToQjVRIbXDRQke2,6nNZoscToQjVRIbXDRQke2,0.717,0.633,2,-9.628,0,0.0346,0.0529,0.568,0.341,0.754,92.997,305450,4,https://api.spotify.com/v1/audio-analysis/6nNZoscToQjVRIbXDRQke2,https://api.spotify.com/v1/tracks/6nNZoscToQjVRIbXDRQke2
7064,spotify:track:3ijmbjoV9POTDhruhPUxhh,3ijmbjoV9POTDhruhPUxhh,0.632,0.458,5,-10.865,1,0.26,0.425,0.443,0.284,0.129,156.071,221947,4,https://api.spotify.com/v1/audio-analysis/3ijmbjoV9POTDhruhPUxhh,https://api.spotify.com/v1/tracks/3ijmbjoV9POTDhruhPUxhh
7065,spotify:track:5te8W6715ydrxgTeyQ0LUV,5te8W6715ydrxgTeyQ0LUV,0.596,0.538,0,-8.212,0,0.0287,0.0457,0.723,0.0951,0.518,131.978,443127,4,https://api.spotify.com/v1/audio-analysis/5te8W6715ydrxgTeyQ0LUV,https://api.spotify.com/v1/tracks/5te8W6715ydrxgTeyQ0LUV
7066,spotify:track:6FjHWE3TmqlGjj5W9L9aww,6FjHWE3TmqlGjj5W9L9aww,0.235,0.216,2,-8.952,0,0.0313,0.782,0.00477,0.11,0.211,80.201,320507,4,https://api.spotify.com/v1/audio-analysis/6FjHWE3TmqlGjj5W9L9aww,https://api.spotify.com/v1/tracks/6FjHWE3TmqlGjj5W9L9aww
7067,spotify:track:6kWbVLfLODPaOsfpVUu8aW,6kWbVLfLODPaOsfpVUu8aW,0.604,0.692,9,-7.004,1,0.0367,0.265,0.00224,0.103,0.186,113.996,240967,3,https://api.spotify.com/v1/audio-analysis/6kWbVLfLODPaOsfpVUu8aW,https://api.spotify.com/v1/tracks/6kWbVLfLODPaOsfpVUu8aW
7068,spotify:track:5QP13RsqHmzluUmnzHG8xC,5QP13RsqHmzluUmnzHG8xC,0.35,0.447,9,-5.7,0,0.0306,0.647,0.0549,0.32,0.155,126.141,299770,4,https://api.spotify.com/v1/audio-analysis/5QP13RsqHmzluUmnzHG8xC,https://api.spotify.com/v1/tracks/5QP13RsqHmzluUmnzHG8xC
7069,spotify:track:5l5KiiYcmR8kbHsg18VfqK,5l5KiiYcmR8kbHsg18VfqK,0.876,0.884,1,-2.968,0,0.087,0.00464,0.54,0.106,0.83,130.021,84577,4,https://api.spotify.com/v1/audio-analysis/5l5KiiYcmR8kbHsg18VfqK,https://api.spotify.com/v1/tracks/5l5KiiYcmR8kbHsg18VfqK
7070,spotify:track:3WgeWkA124RA02ACzWai6Y,3WgeWkA124RA02ACzWai6Y,0.817,0.865,7,-3.784,1,0.251,0.194,0.363,0.226,0.393,129.989,110793,4,https://api.spotify.com/v1/audio-analysis/3WgeWkA124RA02ACzWai6Y,https://api.spotify.com/v1/tracks/3WgeWkA124RA02ACzWai6Y
7071,spotify:track:4zMgP1HJazJJdEf6AiG8M6,4zMgP1HJazJJdEf6AiG8M6,0.456,0.482,8,-11.199,1,0.0504,0.0297,0.0,0.111,0.0352,71.455,281962,4,https://api.spotify.com/v1/audio-analysis/4zMgP1HJazJJdEf6AiG8M6,https://api.spotify.com/v1/tracks/4zMgP1HJazJJdEf6AiG8M6
7072,spotify:track:0AZA8o4lZOanL2IG8bAuho,0AZA8o4lZOanL2IG8bAuho,0.55,0.83,5,-3.045,0,0.0478,0.105,0.904,0.348,0.62,160.952,124992,4,https://api.spotify.com/v1/audio-analysis/0AZA8o4lZOanL2IG8bAuho,https://api.spotify.com/v1/tracks/0AZA8o4lZOanL2IG8bAuho
7073,spotify:track:7dDnis2a3lqOXHYuSrdcVL,7dDnis2a3lqOXHYuSrdcVL,0.687,0.667,6,-10.118,0,0.135,0.853,0.541,0.111,0.318,109.949,182021,4,https://api.spotify.com/v1/audio-analysis/7dDnis2a3lqOXHYuSrdcVL,https://api.spotify.com/v1/tracks/7dDnis2a3lqOXHYuSrdcVL
7074,spotify:track:2zJsy7TzJuE4ax8JhG7s9e,2zJsy7TzJuE4ax8JhG7s9e,0.496,0.593,1,-9.294,1,0.0495,0.784,0.643,0.175,0.292,95.059,139912,4,https://api.spotify.com/v1/audio-analysis/2zJsy7TzJuE4ax8JhG7s9e,https://api.spotify.com/v1/tracks/2zJsy7TzJuE4ax8JhG7s9e
7075,spotify:track:4eMgoZVRBGSKsAZOelb52Q,4eMgoZVRBGSKsAZOelb52Q,0.701,0.479,10,-8.834,1,0.0937,0.309,0.0708,0.0958,0.408,129.994,122089,4,https://api.spotify.com/v1/audio-analysis/4eMgoZVRBGSKsAZOelb52Q,https://api.spotify.com/v1/tracks/4eMgoZVRBGSKsAZOelb52Q
7076,spotify:track:0Gno2nIDXHETNPDxGkqIpG,0Gno2nIDXHETNPDxGkqIpG,0.591,0.726,8,-12.793,1,0.224,0.407,0.915,0.133,0.331,144.896,183106,4,https://api.spotify.com/v1/audio-analysis/0Gno2nIDXHETNPDxGkqIpG,https://api.spotify.com/v1/tracks/0Gno2nIDXHETNPDxGkqIpG
7077,spotify:track:6D5ahExQvVjiA2PnNtcPCb,6D5ahExQvVjiA2PnNtcPCb,0.6,0.948,5,-2.646,0,0.0881,0.00288,0.808,0.885,0.759,94.55,127547,4,https://api.spotify.com/v1/audio-analysis/6D5ahExQvVjiA2PnNtcPCb,https://api.spotify.com/v1/tracks/6D5ahExQvVjiA2PnNtcPCb
7078,spotify:track:0yhOyrOioPxKGn80JJOMg5,0yhOyrOioPxKGn80JJOMg5,0.642,0.796,1,-6.407,1,0.103,0.0881,0.0,0.188,0.595,205.938,186195,4,https://api.spotify.com/v1/audio-analysis/0yhOyrOioPxKGn80JJOMg5,https://api.spotify.com/v1/tracks/0yhOyrOioPxKGn80JJOMg5
7079,spotify:track:30096a5EMOSaF9c2aSa4TH,30096a5EMOSaF9c2aSa4TH,0.896,0.746,7,-5.174,1,0.072,0.108,1.19e-06,0.139,0.752,130.138,180928,4,https://api.spotify.com/v1/audio-analysis/30096a5EMOSaF9c2aSa4TH,https://api.spotify.com/v1/tracks/30096a5EMOSaF9c2aSa4TH
7080,spotify:track:3NDgRxQsoaJYJZjdUdqLXl,3NDgRxQsoaJYJZjdUdqLXl,0.684,0.487,11,-10.323,1,0.18,0.607,0.000264,0.536,0.235,129.951,82385,4,https://api.spotify.com/v1/audio-analysis/3NDgRxQsoaJYJZjdUdqLXl,https://api.spotify.com/v1/tracks/3NDgRxQsoaJYJZjdUdqLXl
7081,spotify:track:56LW3vhfqum0N4mxmWRSy0,56LW3vhfqum0N4mxmWRSy0,0.663,0.704,1,-6.631,1,0.21,0.411,0.289,0.111,0.0793,102.217,263883,4,https://api.spotify.com/v1/audio-analysis/56LW3vhfqum0N4mxmWRSy0,https://api.spotify.com/v1/tracks/56LW3vhfqum0N4mxmWRSy0
7082,spotify:track:7I9wMkYscN50v03Xv5l7l5,7I9wMkYscN50v03Xv5l7l5,0.391,0.938,1,-4.431,1,0.0853,0.000424,0.0,0.294,0.282,160.25,83543,5,https://api.spotify.com/v1/audio-analysis/7I9wMkYscN50v03Xv5l7l5,https://api.spotify.com/v1/tracks/7I9wMkYscN50v03Xv5l7l5
7083,spotify:track:5ZzU4CWpyPCEtfWHEdyigg,5ZzU4CWpyPCEtfWHEdyigg,0.719,0.877,4,-2.9,0,0.0391,0.0383,2.34e-06,0.234,0.0941,128.088,153750,4,https://api.spotify.com/v1/audio-analysis/5ZzU4CWpyPCEtfWHEdyigg,https://api.spotify.com/v1/tracks/5ZzU4CWpyPCEtfWHEdyigg
7084,spotify:track:3aOaN3RO4qoV0tiBUeVYQZ,3aOaN3RO4qoV0tiBUeVYQZ,0.615,0.856,3,-5.16,0,0.0938,0.00419,0.157,0.0681,0.201,120.008,150035,4,https://api.spotify.com/v1/audio-analysis/3aOaN3RO4qoV0tiBUeVYQZ,https://api.spotify.com/v1/tracks/3aOaN3RO4qoV0tiBUeVYQZ
7085,spotify:track:6BeQSTkDbEqkTNDPeMDWu3,6BeQSTkDbEqkTNDPeMDWu3,0.753,0.638,1,-6.058,1,0.0595,0.00879,2.38e-06,0.142,0.22,125.099,86400,4,https://api.spotify.com/v1/audio-analysis/6BeQSTkDbEqkTNDPeMDWu3,https://api.spotify.com/v1/tracks/6BeQSTkDbEqkTNDPeMDWu3
7086,spotify:track:4uqyDpk8B9qGzukkSCa7dy,4uqyDpk8B9qGzukkSCa7dy,0.81,0.767,2,-6.688,1,0.27,0.0329,1.07e-06,0.337,0.472,143.024,128916,4,https://api.spotify.com/v1/audio-analysis/4uqyDpk8B9qGzukkSCa7dy,https://api.spotify.com/v1/tracks/4uqyDpk8B9qGzukkSCa7dy
7087,spotify:track:1DziuflrIwzTstxAspwwNl,1DziuflrIwzTstxAspwwNl,0.44,0.894,8,-5.387,1,0.0396,2.65e-05,0.854,0.0961,0.0698,74.994,170608,4,https://api.spotify.com/v1/audio-analysis/1DziuflrIwzTstxAspwwNl,https://api.spotify.com/v1/tracks/1DziuflrIwzTstxAspwwNl
7088,spotify:track:02x1qzpnBEEY3z7DD1VVoP,02x1qzpnBEEY3z7DD1VVoP,0.631,0.667,3,-7.259,0,0.041,0.00167,0.00143,0.596,0.709,119.933,134284,4,https://api.spotify.com/v1/audio-analysis/02x1qzpnBEEY3z7DD1VVoP,https://api.spotify.com/v1/tracks/02x1qzpnBEEY3z7DD1VVoP
7089,spotify:track:0r4jCVUB3qi59WrA4O7Qoa,0r4jCVUB3qi59WrA4O7Qoa,0.594,0.555,9,-11.334,0,0.0407,0.0188,0.0,0.195,0.402,135.245,182909,4,https://api.spotify.com/v1/audio-analysis/0r4jCVUB3qi59WrA4O7Qoa,https://api.spotify.com/v1/tracks/0r4jCVUB3qi59WrA4O7Qoa
7090,spotify:track:5473bHmTCd9IfXrPzDCVNi,5473bHmTCd9IfXrPzDCVNi,0.41,0.393,5,-16.028,1,0.0467,0.115,4.77e-05,0.159,0.175,115.192,283599,4,https://api.spotify.com/v1/audio-analysis/5473bHmTCd9IfXrPzDCVNi,https://api.spotify.com/v1/tracks/5473bHmTCd9IfXrPzDCVNi
7091,spotify:track:4aXqpCsuC6rzvJFQ5I1nyj,4aXqpCsuC6rzvJFQ5I1nyj,0.825,0.174,0,-14.418,1,0.523,0.011,0.898,0.113,0.386,115.183,207099,4,https://api.spotify.com/v1/audio-analysis/4aXqpCsuC6rzvJFQ5I1nyj,https://api.spotify.com/v1/tracks/4aXqpCsuC6rzvJFQ5I1nyj
7092,spotify:track:0Zvh2ZbS6AsTtuSNgIZfuj,0Zvh2ZbS6AsTtuSNgIZfuj,0.752,0.879,6,-4.752,0,0.0813,0.0386,0.00288,0.226,0.87,155.459,185054,4,https://api.spotify.com/v1/audio-analysis/0Zvh2ZbS6AsTtuSNgIZfuj,https://api.spotify.com/v1/tracks/0Zvh2ZbS6AsTtuSNgIZfuj
7093,spotify:track:1tkHHqMZaVoNtQvC32Om8X,1tkHHqMZaVoNtQvC32Om8X,0.73,0.762,5,-10.501,0,0.0523,0.000953,0.858,0.0674,0.875,120.031,151214,4,https://api.spotify.com/v1/audio-analysis/1tkHHqMZaVoNtQvC32Om8X,https://api.spotify.com/v1/tracks/1tkHHqMZaVoNtQvC32Om8X
7094,spotify:track:50YzBpL0Je9jw0JX43hGO2,50YzBpL0Je9jw0JX43hGO2,0.686,0.937,6,-2.548,0,0.156,0.168,0.000501,0.153,0.273,119.972,132010,4,https://api.spotify.com/v1/audio-analysis/50YzBpL0Je9jw0JX43hGO2,https://api.spotify.com/v1/tracks/50YzBpL0Je9jw0JX43hGO2
7095,spotify:track:1DunAe7kfBcA7yC9KT7wOv,1DunAe7kfBcA7yC9KT7wOv,0.665,0.788,1,-7.161,1,0.0359,0.0735,1.96e-05,0.227,0.381,116.938,98462,4,https://api.spotify.com/v1/audio-analysis/1DunAe7kfBcA7yC9KT7wOv,https://api.spotify.com/v1/tracks/1DunAe7kfBcA7yC9KT7wOv
7096,spotify:track:1GuWc0UUVPVCmlAaIl2N7D,1GuWc0UUVPVCmlAaIl2N7D,0.555,0.841,7,-4.302,1,0.0519,0.0434,1.02e-05,0.56,0.705,168.9,138832,4,https://api.spotify.com/v1/audio-analysis/1GuWc0UUVPVCmlAaIl2N7D,https://api.spotify.com/v1/tracks/1GuWc0UUVPVCmlAaIl2N7D
7097,spotify:track:6p2SRi3IxdWXeqvKeX0Cvl,6p2SRi3IxdWXeqvKeX0Cvl,0.595,0.618,7,-6.8,1,0.0589,0.0105,0.295,0.161,0.584,91.984,120059,4,https://api.spotify.com/v1/audio-analysis/6p2SRi3IxdWXeqvKeX0Cvl,https://api.spotify.com/v1/tracks/6p2SRi3IxdWXeqvKeX0Cvl
7098,spotify:track:7hmbNUJ809IIbp1aLo6Ptq,7hmbNUJ809IIbp1aLo6Ptq,0.982,0.302,0,-13.709,1,0.16,0.0392,0.0179,0.101,0.495,126.98,166354,4,https://api.spotify.com/v1/audio-analysis/7hmbNUJ809IIbp1aLo6Ptq,https://api.spotify.com/v1/tracks/7hmbNUJ809IIbp1aLo6Ptq
7099,spotify:track:7M7mn3ZNiIcX0RKdVV2ASA,7M7mn3ZNiIcX0RKdVV2ASA,0.701,0.655,10,-6.477,1,0.286,0.525,0.281,0.099,0.218,112.948,243229,4,https://api.spotify.com/v1/audio-analysis/7M7mn3ZNiIcX0RKdVV2ASA,https://api.spotify.com/v1/tracks/7M7mn3ZNiIcX0RKdVV2ASA
7100,spotify:track:7gi1gHXljCBwbBAF7Rhdwk,7gi1gHXljCBwbBAF7Rhdwk,0.615,0.601,9,-9.834,0,0.0613,0.0165,0.0,0.199,0.385,135.207,113128,4,https://api.spotify.com/v1/audio-analysis/7gi1gHXljCBwbBAF7Rhdwk,https://api.spotify.com/v1/tracks/7gi1gHXljCBwbBAF7Rhdwk
7101,spotify:track:1CPSRRXGTQVgc1DIRWmLcg,1CPSRRXGTQVgc1DIRWmLcg,0.599,0.851,9,-2.952,1,0.0456,0.00185,0.064,0.156,0.436,94.226,180192,4,https://api.spotify.com/v1/audio-analysis/1CPSRRXGTQVgc1DIRWmLcg,https://api.spotify.com/v1/tracks/1CPSRRXGTQVgc1DIRWmLcg
7102,spotify:track:6VYcddD8Fppe8SblbxLgAx,6VYcddD8Fppe8SblbxLgAx,0.447,0.637,10,-6.747,0,0.0703,0.327,0.0294,0.146,0.226,104.036,192215,4,https://api.spotify.com/v1/audio-analysis/6VYcddD8Fppe8SblbxLgAx,https://api.spotify.com/v1/tracks/6VYcddD8Fppe8SblbxLgAx
7103,spotify:track:6Rky4H51h4E35meaMTfJQF,6Rky4H51h4E35meaMTfJQF,0.713,0.95,1,-7.582,1,0.042,0.00262,0.856,0.191,0.643,150.003,110053,4,https://api.spotify.com/v1/audio-analysis/6Rky4H51h4E35meaMTfJQF,https://api.spotify.com/v1/tracks/6Rky4H51h4E35meaMTfJQF
7104,spotify:track:3k7WCmD1tt9G9o8pKX0IF8,3k7WCmD1tt9G9o8pKX0IF8,0.644,0.699,9,-10.63,0,0.201,0.292,0.000149,0.309,0.619,90.173,71485,4,https://api.spotify.com/v1/audio-analysis/3k7WCmD1tt9G9o8pKX0IF8,https://api.spotify.com/v1/tracks/3k7WCmD1tt9G9o8pKX0IF8
7105,spotify:track:0flf8MKGdPEhUqzdD1KDqV,0flf8MKGdPEhUqzdD1KDqV,0.797,0.641,8,-8.794,1,0.0485,0.0148,0.392,0.109,0.161,111.631,113979,4,https://api.spotify.com/v1/audio-analysis/0flf8MKGdPEhUqzdD1KDqV,https://api.spotify.com/v1/tracks/0flf8MKGdPEhUqzdD1KDqV
7106,spotify:track:11qYjjroVXeJbyqcAggKnr,11qYjjroVXeJbyqcAggKnr,0.858,0.353,11,-5.869,1,0.12,0.0706,0.00117,0.117,0.0742,139.986,157719,4,https://api.spotify.com/v1/audio-analysis/11qYjjroVXeJbyqcAggKnr,https://api.spotify.com/v1/tracks/11qYjjroVXeJbyqcAggKnr
